2.299000e+03,7.200000e+01,4.721000e+03,1.510118e-03,5.738448e-03,1.852368e-01,1.690000e+02,1.655240e-01,9.794319e-04,8.900921e-04,5.434783e-03,1.086957e-02,2.440779e-01,4.600000e+01,3.333333e-01,7.246377e-03,2.561981e-03,6.045604e-01,6.045604e-01,2.440779e-01,0.000000e+00,0.000000e+00,3.662576e-01,2.909409e-01,5.976201e-01,5.976201e-01,2.106646e-01,0.000000e+00,0.000000e+00,2.201954e-01,1.274724e-01,2.300450e-01,2.300450e-01,1.866199e-01,0.000000e+00,0.000000e+00,1.360281e-02,4.359258e-02,4.603799e-02,4.603799e-02,2.865412e-01,0.000000e+00,0.000000e+00,1.775774e-02,1.505185e-02,1.000000e+00
2.731000e+03,1.800000e+01,5.439000e+03,3.469813e-04,6.939625e-04,1.379934e-01,1.520000e+02,5.567766e-02,3.663004e-04,7.956217e-05,0.000000e+00,3.058104e-03,1.597113e-01,3.270000e+02,1.000000e+00,3.058104e-03,8.673617e-19,0.000000e+00,-4.928058e-02,1.562301e-02,0.000000e+00,0.000000e+00,-4.928058e-02,0.000000e+00,7.264116e-01,7.264116e-01,1.764529e-01,0.000000e+00,0.000000e+00,7.250964e-01,2.597943e-02,3.224832e-02,3.118877e-02,1.138625e-01,0.000000e+00,0.000000e+00,2.810242e-03,5.423138e-03,0.000000e+00,3.485448e-02,-1.914087e-02,1.401000e+03,1.000000e+00,1.620684e-02,7.201109e-03,1.000000e+00
9.918000e+03,3.800000e+02,9.918000e+03,0.000000e+00,2.234637e-02,3.026323e-02,1.230000e+02,1.000000e+00,8.130081e-03,4.685033e-03,0.000000e+00,1.626016e-02,1.531421e-01,1.200000e+02,1.000000e+00,8.333333e-03,1.269309e-03,0.000000e+00,4.768873e-01,9.438654e-02,6.000000e+00,1.000000e+00,4.288253e-01,1.074697e-01,0.000000e+00,4.363719e-01,-6.936961e-03,3.400000e+01,1.000000e+00,3.990876e-01,3.735747e-02,2.059567e-02,1.747832e-01,4.649749e-02,4.300000e+01,4.352227e-02,6.953510e-03,2.248988e-02,0.000000e+00,4.565713e-02,-9.729196e-02,3.880000e+02,1.000000e+00,4.479263e-03,4.568674e-03,1.000000e+00
2.539000e+03,1.360000e+02,1.194000e+03,1.212121e-02,2.318841e-02,2.329670e-01,2.200000e+01,1.818182e-01,8.264463e-03,5.379690e-03,2.538071e-03,7.614213e-03,1.791783e-01,6.100000e+01,1.876923e-01,3.076923e-03,1.180855e-03,2.394588e-01,2.528364e-01,1.791783e-01,1.600000e+01,5.095541e-02,5.225990e-02,1.037941e-01,4.324493e-01,4.416012e-01,3.453025e-01,8.400000e+01,6.942149e-01,4.255665e-01,3.911154e-02,1.035538e-01,1.116529e-01,2.708069e-01,3.000000e+00,7.731959e-03,1.246357e-03,1.085902e-02,1.723395e-02,5.690919e-02,1.375396e-03,2.880000e+02,4.485981e-01,1.859427e-02,1.399712e-02,1.000000e+00
5.690000e+02,1.850000e+02,1.023000e+03,0.000000e+00,2.331002e-03,3.682362e-02,4.290000e+02,1.000000e+00,2.331002e-03,0.000000e+00,0.000000e+00,4.773270e-03,-1.424596e-02,4.030000e+02,1.000000e+00,2.481390e-03,4.660113e-04,0.000000e+00,1.669039e-02,6.022365e-02,3.900000e+01,3.046875e-01,-9.197682e-03,1.165138e-02,0.000000e+00,3.673303e-01,1.644239e-01,1.540000e+02,1.000000e+00,2.022156e-01,1.069897e-01,4.595917e-05,6.740374e-03,7.307070e-02,1.287000e+03,6.082231e-01,4.021733e-04,1.132608e-03,0.000000e+00,5.874649e-02,7.006330e-02,2.741000e+03,1.000000e+00,8.101124e-03,9.925828e-03,1.000000e+00
1.300800e+04,1.380000e+02,1.740000e+02,1.471774e-01,1.682028e-01,8.335827e-01,3.000000e+00,5.769231e-02,1.923077e-02,4.171676e-02,2.727273e-01,2.727273e-01,8.335827e-01,0.000000e+00,0.000000e+00,2.500000e-01,3.936479e-02,7.157539e-01,7.157539e-01,6.432754e-01,0.000000e+00,0.000000e+00,7.142450e-01,2.613606e-03,8.126133e-01,8.214341e-01,6.432754e-01,3.000000e+00,5.769231e-02,3.344867e-01,1.590281e-01,5.879447e-01,2.167977e-01,-5.040311e-02,0.000000e+00,0.000000e+00,3.450527e-03,2.056277e-02,3.956338e-03,2.092561e-02,1.198787e-01,8.240000e+02,9.963724e-01,2.063504e-02,1.233266e-03,1.000000e+00
4.219000e+03,2.350000e+02,3.500000e+01,0.000000e+00,2.845528e-02,-3.722130e-02,1.470000e+02,1.000000e+00,6.802721e-03,4.271702e-03,0.000000e+00,1.923077e-01,1.079770e-01,1.300000e+01,1.000000e+00,7.692308e-02,6.034343e-02,0.000000e+00,7.183969e-03,7.635109e-03,2.000000e+00,2.857143e-01,-5.752220e-04,3.327650e-03,0.000000e+00,6.276889e-01,-4.484081e-02,1.470000e+02,1.000000e+00,4.637149e-01,8.801829e-02,8.274603e-07,3.330985e-02,-2.198157e-05,1.270000e+02,8.246753e-01,7.678136e-04,3.345160e-03,0.000000e+00,3.768406e-02,2.712335e-02,1.270000e+02,1.000000e+00,1.105812e-02,6.109861e-03,1.000000e+00
3.045000e+03,3.800000e+01,2.402000e+03,1.008065e-03,4.704301e-03,5.154558e-02,3.600000e+02,3.348837e-01,9.302326e-04,6.065576e-04,0.000000e+00,9.090909e-03,2.729714e-01,1.100000e+02,1.000000e+00,9.090909e-03,0.000000e+00,0.000000e+00,4.515599e-03,-9.741821e-03,7.000000e+00,1.000000e+00,4.378270e-03,8.685438e-05,4.998440e-01,6.083896e-01,2.729714e-01,2.300000e+01,2.153558e-02,2.836475e-01,1.273082e-01,1.482559e-03,1.587450e-02,4.818396e-02,2.190000e+02,2.455157e-01,8.911173e-04,1.212374e-03,0.000000e+00,6.636833e-02,2.436941e-01,4.680000e+02,1.000000e+00,2.515351e-02,1.287100e-02,1.000000e+00
4.056000e+03,4.100000e+01,2.400000e+01,1.904762e-01,2.067669e-01,8.035703e-01,1.000000e+00,4.166667e-02,4.166667e-02,5.326951e-02,0.000000e+00,1.315789e-01,-1.178141e-01,3.100000e+01,1.000000e+00,3.225806e-02,1.972657e-02,0.000000e+00,1.267692e-01,3.001633e-02,1.700000e+01,6.296296e-01,2.227395e-02,6.910824e-02,6.142046e-01,6.142046e-01,1.000000e+00,0.000000e+00,0.000000e+00,2.755975e-01,2.435332e-01,1.166242e-03,4.860111e-02,5.496860e-02,7.500000e+01,5.514706e-01,4.856637e-03,8.474946e-03,2.864906e-03,5.337804e-02,-6.089438e-02,6.000000e+01,1.149425e-01,3.520369e-03,6.215776e-03,1.000000e+00
7.923000e+03,5.000000e+01,1.478000e+03,2.114804e-03,1.842900e-02,2.446784e-01,1.400000e+02,5.957447e-01,4.255319e-03,4.080242e-03,2.040816e-02,8.163265e-02,-5.331248e-02,5.000000e+00,1.190476e-01,2.380952e-02,1.083260e-02,6.066425e-01,6.066425e-01,9.999997e-01,0.000000e+00,0.000000e+00,9.470846e-02,2.094945e-01,4.098971e-01,4.098971e-01,9.999997e-01,0.000000e+00,0.000000e+00,2.246583e-01,8.693296e-02,2.600664e-01,7.374159e-03,-4.836517e-02,0.000000e+00,0.000000e+00,9.861765e-04,1.812622e-03,4.547511e-02,5.562174e-02,1.228426e-02,1.000000e+00,2.559509e-04,9.868994e-03,8.343220e-03,1.000000e+00
3.361000e+03,1.380000e+02,1.700000e+01,1.653226e-01,1.682028e-01,8.328697e-01,2.000000e+00,3.846154e-02,1.923077e-02,4.171676e-02,1.153846e-01,1.538462e-01,6.318985e-01,3.000000e+00,2.727273e-01,9.090909e-02,4.994006e-02,7.157539e-01,7.157539e-01,9.982559e-01,0.000000e+00,0.000000e+00,2.494613e-01,3.526824e-01,8.931192e-01,8.931192e-01,9.982559e-01,0.000000e+00,0.000000e+00,3.440702e-01,1.731239e-01,6.392536e-01,2.004453e-01,1.748401e-01,0.000000e+00,0.000000e+00,3.391253e-03,1.898645e-02,3.956338e-03,8.347956e-02,1.346398e-01,8.870000e+02,9.932811e-01,2.582066e-02,8.449241e-03,1.000000e+00
9.420000e+02,2.000000e+01,3.123000e+03,2.544016e-02,9.222058e-02,3.163818e-01,3.000000e+00,1.754386e-02,5.847953e-03,1.022983e-02,0.000000e+00,7.692308e-02,8.415734e-03,4.400000e+01,1.000000e+00,2.272727e-02,1.179260e-02,0.000000e+00,1.921002e-01,3.542783e-01,1.700000e+01,6.538462e-01,2.247994e-02,4.529711e-02,6.222035e-01,6.377955e-01,3.163818e-01,1.100000e+01,6.432749e-02,3.246695e-01,1.723297e-01,1.418942e-01,2.771217e-02,2.190906e-02,0.000000e+00,0.000000e+00,1.943596e-03,3.571392e-03,2.136931e-03,3.097703e-02,1.666194e-03,1.440000e+02,1.566921e-01,1.353686e-03,2.657634e-03,1.000000e+00
6.931000e+03,9.000000e+00,4.170000e+03,1.579945e-03,3.897198e-03,6.478336e-02,2.300000e+01,1.289238e-02,5.605381e-04,3.632441e-04,0.000000e+00,6.557377e-02,1.624043e-01,5.100000e+01,1.000000e+00,1.960784e-02,9.749759e-03,0.000000e+00,7.015595e-01,3.073388e-02,2.000000e+01,4.878049e-01,7.593119e-02,2.349695e-01,3.402632e-01,5.370452e-01,1.527538e-01,1.800000e+01,1.008969e-02,2.095885e-01,6.558005e-02,2.119652e-01,2.096092e-01,2.474146e-01,0.000000e+00,0.000000e+00,2.279159e-02,5.149184e-02,2.222769e-03,6.045405e-02,1.624043e-01,2.276000e+03,3.834232e-01,3.619091e-03,3.584636e-03,1.000000e+00
2.794000e+03,1.100000e+01,2.649000e+03,1.267829e-03,3.697834e-03,1.461856e-01,1.700000e+02,1.071204e-01,6.301197e-04,5.805324e-04,0.000000e+00,2.061856e-02,3.391734e-03,8.700000e+01,1.000000e+00,1.149425e-02,3.288171e-03,0.000000e+00,6.045604e-01,3.239434e-01,2.500000e+01,8.620690e-01,2.490760e-01,2.993096e-01,3.671544e-01,4.669867e-01,2.495497e-01,2.600000e+02,1.643489e-01,2.407988e-01,1.021110e-01,1.768532e-01,2.823217e-01,2.786177e-01,5.000000e+00,8.116883e-03,8.452941e-03,3.243374e-02,4.236782e-02,4.236782e-02,2.254891e-01,0.000000e+00,0.000000e+00,8.340648e-03,1.375012e-02,1.000000e+00
6.291000e+03,1.300000e+01,6.291000e+03,4.375547e-04,3.187898e-03,1.989093e-01,7.970000e+02,3.403074e-01,4.269855e-04,4.091396e-04,0.000000e+00,6.122449e-02,5.286813e-01,3.800000e+01,1.000000e+00,2.631579e-02,1.138003e-02,0.000000e+00,8.353972e-01,4.190168e-01,2.700000e+01,7.500000e-01,1.739411e-01,2.717610e-01,5.721384e-01,5.721384e-01,4.190168e-01,0.000000e+00,0.000000e+00,1.852457e-01,8.957299e-02,4.779628e-01,2.823754e-01,1.941053e-01,0.000000e+00,0.000000e+00,2.099442e-02,5.012893e-02,1.192988e-01,1.192988e-01,1.015704e-01,0.000000e+00,0.000000e+00,3.073288e-03,1.407102e-02,1.000000e+00
4.755000e+03,4.800000e+01,5.800000e+01,5.471541e-01,5.471541e-01,1.000000e+00,0.000000e+00,0.000000e+00,1.639344e-02,7.160463e-02,2.777778e-02,1.111111e-01,-1.596227e-03,3.000000e+00,9.677419e-02,3.225806e-02,1.592866e-02,4.617300e-01,4.617300e-01,1.000000e+00,0.000000e+00,0.000000e+00,5.046843e-02,1.179702e-01,5.604413e-01,5.604413e-01,1.000000e+00,0.000000e+00,0.000000e+00,2.550467e-01,8.997525e-02,2.587726e-01,1.481176e-01,2.186749e-01,0.000000e+00,0.000000e+00,5.130101e-03,1.847268e-02,1.308489e-02,2.858425e-02,-6.955767e-03,6.900000e+01,1.585114e-02,9.899797e-04,3.227984e-03,1.000000e+00
1.002100e+04,1.290000e+02,5.520000e+02,0.000000e+00,3.859141e-03,3.972076e-02,1.640000e+03,1.000000e+00,6.097561e-04,3.033843e-04,0.000000e+00,6.250000e-02,-4.301572e-04,1.600000e+01,1.000000e+00,6.250000e-02,0.000000e+00,0.000000e+00,-1.857038e-03,-4.301572e-04,0.000000e+00,0.000000e+00,-6.213435e-03,4.356396e-03,0.000000e+00,5.940206e-01,1.347023e-01,1.304000e+03,7.980416e-01,1.786760e-01,1.408370e-01,4.948867e-03,1.176980e-02,5.156576e-03,1.200000e+01,6.976744e-02,1.273298e-03,1.962045e-03,0.000000e+00,5.513316e-02,-1.323764e-02,1.420000e+02,1.000000e+00,1.384882e-02,1.806397e-02,1.000000e+00
3.926000e+03,2.200000e+01,5.660000e+03,1.331512e-02,6.316149e-02,2.559131e-01,1.800000e+01,5.769231e-02,3.205128e-03,6.479366e-03,0.000000e+00,4.347826e-02,2.598862e-02,4.400000e+01,1.000000e+00,2.272727e-02,4.528237e-03,0.000000e+00,4.692185e-02,1.062854e-02,1.800000e+01,5.142857e-01,1.180335e-02,2.174923e-02,4.621772e-01,4.621772e-01,5.619790e-01,0.000000e+00,0.000000e+00,2.556460e-01,7.941651e-02,0.000000e+00,1.414904e-02,5.621244e-02,1.430000e+02,8.313953e-01,8.017778e-04,2.024333e-03,1.734475e-02,4.110079e-02,4.831804e-03,1.200000e+01,2.067183e-03,1.517599e-03,2.869743e-03,1.000000e+00
3.400000e+03,1.370000e+02,7.847000e+03,1.386963e-03,5.547850e-03,3.265216e-01,1.560000e+02,2.915888e-01,1.869159e-03,8.294392e-04,0.000000e+00,8.333333e-03,1.616128e-01,1.200000e+02,1.000000e+00,8.333333e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.682405e-01,7.019290e-01,2.450104e-01,4.000000e+00,8.316008e-03,3.073482e-01,1.650159e-01,2.018905e-03,2.669549e-02,1.843598e-01,1.550000e+02,1.559356e-01,1.233710e-03,1.544460e-03,0.000000e+00,4.503898e-02,-4.858126e-02,5.100000e+01,1.000000e+00,2.192044e-02,1.709517e-02,1.000000e+00
2.752000e+03,5.660000e+02,1.063000e+03,3.984064e-03,7.968127e-02,7.626911e-02,4.300000e+01,3.706897e-01,8.620690e-03,1.085982e-02,0.000000e+00,4.838710e-02,3.373559e-02,4.800000e+01,1.000000e+00,2.083333e-02,8.036466e-03,0.000000e+00,3.449598e-01,2.075026e-01,3.300000e+01,6.875000e-01,3.259977e-02,9.015489e-02,1.993958e-01,3.172429e-01,1.273942e-01,3.200000e+01,2.758621e-01,1.481999e-01,8.019430e-02,5.065946e-02,5.203525e-02,1.183293e-01,1.000000e+00,9.433962e-03,3.757700e-03,9.185390e-03,1.049484e-04,4.390821e-02,2.397913e-01,3.671000e+03,9.249181e-01,1.985030e-03,1.677810e-03,1.000000e+00
1.224900e+04,3.000000e+00,1.224900e+04,4.744396e-04,3.795517e-03,2.081248e-01,6.550000e+02,4.055728e-01,6.191950e-04,5.836964e-04,0.000000e+00,8.000000e-02,-5.980943e-02,2.100000e+01,1.000000e+00,4.761905e-02,1.570707e-02,0.000000e+00,8.353972e-01,5.759308e-01,1.600000e+01,8.000000e-01,4.559084e-01,4.198097e-01,6.193656e-01,6.384582e-01,3.318018e-01,7.000000e+00,4.334365e-03,1.632165e-01,1.093773e-01,5.333662e-01,5.174162e-01,4.493482e-01,0.000000e+00,0.000000e+00,3.446928e-02,7.475223e-02,1.047968e-01,1.047968e-01,3.802565e-01,0.000000e+00,0.000000e+00,2.775481e-02,3.838017e-02,1.000000e+00
1.747000e+03,2.290000e+02,1.760000e+02,7.722008e-03,1.158301e-02,2.333041e-01,3.900000e+01,2.977099e-01,7.633588e-03,3.034749e-03,0.000000e+00,7.692308e-03,2.333041e-01,1.300000e+02,1.000000e+00,7.692308e-03,0.000000e+00,0.000000e+00,1.401226e-02,4.079581e-03,4.000000e+00,1.025641e-01,1.039382e-03,4.385633e-03,7.139907e-01,7.139907e-01,2.333041e-01,0.000000e+00,0.000000e+00,7.132894e-01,1.543007e-03,1.027970e-01,9.506785e-02,2.876517e-01,0.000000e+00,0.000000e+00,1.250751e-03,9.041487e-03,6.895174e-03,6.103792e-02,-8.610882e-03,1.140000e+02,2.389937e-01,6.541492e-03,8.066677e-03,1.000000e+00
2.211000e+03,1.670000e+02,8.450000e+02,0.000000e+00,4.702194e-03,1.349955e-01,9.220000e+02,1.000000e+00,1.084599e-03,5.315070e-04,2.222222e-02,6.666667e-02,1.465907e-01,8.000000e+00,2.222222e-01,2.777778e-02,1.095570e-02,6.979826e-01,7.069591e-01,1.465907e-01,1.000000e+00,3.703704e-02,2.506100e-01,2.990664e-01,0.000000e+00,5.083417e-01,1.465907e-01,8.990000e+02,9.825137e-01,1.969295e-01,9.391031e-02,2.127449e-01,2.144361e-01,1.106839e-01,1.000000e+00,5.102041e-03,1.374593e-02,4.258080e-02,0.000000e+00,5.997392e-02,2.807583e-01,2.411000e+03,1.000000e+00,5.658121e-03,7.776855e-03,1.000000e+00
4.938000e+03,8.480000e+02,5.800000e+01,4.245283e-01,4.245283e-01,1.000000e+00,0.000000e+00,0.000000e+00,2.127660e-02,6.006001e-02,3.030303e-02,3.030303e-02,-6.955767e-03,0.000000e+00,0.000000e+00,3.030303e-02,0.000000e+00,5.890919e-01,5.890919e-01,1.000000e+00,0.000000e+00,0.000000e+00,5.166579e-02,1.359047e-01,5.691359e-01,5.986809e-01,2.192940e-01,1.000000e+00,2.173913e-02,2.272214e-01,1.528162e-01,3.526780e-01,8.151209e-02,8.966609e-02,0.000000e+00,0.000000e+00,5.721801e-03,1.154433e-02,1.482378e-02,3.771367e-02,3.950951e-04,1.170000e+02,1.170000e-01,5.824876e-03,5.960408e-03,1.000000e+00
2.585000e+03,3.700000e+01,3.500000e+01,0.000000e+00,3.096509e-02,-1.538692e-02,4.040000e+02,1.000000e+00,2.475248e-03,2.973715e-03,0.000000e+00,1.666667e-01,-1.712053e-03,1.300000e+01,1.000000e+00,7.692308e-02,3.471811e-02,0.000000e+00,7.343034e-02,7.146268e-03,4.000000e+00,3.636364e-01,-6.203340e-03,3.025714e-02,0.000000e+00,4.327946e-01,3.255329e-02,4.030000e+02,9.975248e-01,2.110793e-01,7.461323e-02,5.100881e-04,1.854165e-01,-1.538692e-02,3.300000e+01,2.661290e-01,3.045209e-03,1.986724e-02,0.000000e+00,2.667459e-02,2.705563e-03,3.049000e+03,1.000000e+00,1.002966e-03,2.562880e-03,1.000000e+00
1.096200e+04,3.500000e+01,5.601000e+03,6.820352e-04,1.636884e-03,3.211583e-01,3.780000e+02,2.027897e-01,5.364807e-04,2.517803e-04,0.000000e+00,1.111111e-01,2.519356e-01,9.000000e+00,1.000000e+00,1.111111e-01,0.000000e+00,0.000000e+00,-6.296528e-02,-1.137721e-01,0.000000e+00,0.000000e+00,-6.296528e-02,0.000000e+00,5.641410e-01,5.641410e-01,4.711647e-01,0.000000e+00,0.000000e+00,3.228028e-01,8.415333e-02,3.066233e-01,1.939553e-01,1.174496e-01,0.000000e+00,0.000000e+00,1.318116e-02,3.939077e-02,0.000000e+00,1.712658e-02,-9.460462e-03,5.010000e+02,1.000000e+00,1.917851e-03,1.193354e-03,1.000000e+00
4.238000e+03,1.840000e+02,5.520000e+02,7.893608e-02,9.952810e-02,2.709444e-01,2.000000e+00,2.702703e-02,1.351351e-02,2.151245e-02,4.166667e-02,4.166667e-02,1.000000e+00,0.000000e+00,0.000000e+00,1.923077e-02,8.679528e-03,5.840533e-01,5.840533e-01,1.000000e+00,0.000000e+00,0.000000e+00,6.652664e-02,1.868824e-01,4.087605e-01,4.271168e-01,2.748850e-01,1.000000e+00,1.351351e-02,2.475479e-01,9.834639e-02,2.387379e-01,1.324850e-01,2.277634e-02,0.000000e+00,0.000000e+00,1.166909e-02,2.446097e-02,1.183115e-04,4.208941e-02,2.132675e-02,4.885000e+03,9.557816e-01,1.752346e-03,3.111205e-03,1.000000e+00
